"site","statistic","season","p_value","slope","conf_low","conf_high","conf_level","intercept","r_squared","sigma","trend_method","n","note","s","var_s","tau","z","alternative","trend_likelihood","period_start","period_end","lat","lon"
"Whangārei (Northland)","Minimum","Winter",3.885336951759404e-8,0.044669683257918556,0.038117040281218956,0.05122232623461816,0.66,-1.5803006535947701,0.463364780518791,0.7218950230135625,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-35.769,174.364
"Auckland (Auckland)","Average","Annual",2.367798050053793e-7,0.02333484162895927,0.01962193081235399,0.02704775244556455,0.66,-0.7214117647058816,0.4232626081131664,0.4090459145922504,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.00813,174.78873
"Auckland (Auckland)","Maximum","Annual",2.9662105132999375e-8,0.027970588235294108,0.02391473311506006,0.03202644335552816,0.66,-0.8640326797385615,0.46912106878319715,0.4468275832778155,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.00813,174.78873
"Auckland (Auckland)","Minimum","Annual",1.0075247415760269e-5,0.018885369532428364,0.015224917654676148,0.02254582141018058,0.66,-0.5848267973856218,0.33091373833252263,0.40326659058432546,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.00813,174.78873
"Blenheim (Marlborough)","Average","Annual",0.0027758159911289927,0.013736048265460026,0.009576244678560383,0.01789585185235967,0.66,-0.350830065359477,0.16846497682494305,0.45827943270752136,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.52133,173.86439
"Blenheim (Marlborough)","Maximum","Annual",0.002272783479400221,0.015298642533936646,0.01076630800451009,0.019830977063363203,0.66,-0.4111797385620904,0.17471060187409476,0.49932061781176185,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.52133,173.86439
"Blenheim (Marlborough)","Minimum","Annual",0.010421157991381968,0.012317496229260932,0.007905815189136925,0.01672917726938494,0.66,-0.2952385620915032,0.12651530797591165,0.48602840064894026,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.52133,173.86439
"Christchurch (Canterbury)","Average","Annual",0.02772316275543826,0.009579185520361983,0.005550495073906295,0.013607875966817671,0.66,-0.19902614379084857,0.09506048748688749,0.4438348911882089,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-43.493,172.537
"Christchurch (Canterbury)","Maximum","Annual",7.804668954122813e-4,0.018276018099547504,0.01340869175422664,0.023143344444868368,0.66,-0.5041960784313716,0.20758123561867511,0.5362261726396825,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-43.493,172.537
"Christchurch (Canterbury)","Minimum","Annual",0.8173197061518032,0.001084464555052789,-0.0033711125611920268,0.005540041671297604,0.66,0.1009215686274513,0.0010995022905721716,0.4908643666849527,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-43.493,172.537
"Dannevirke (Manawatū-Whanganui)","Average","Annual",3.570356781792621e-4,0.022000000000000006,0.01652896323263144,0.027471036767368572,0.66,-0.590022875816994,0.2310292751806752,0.602736060415861,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-40.21,176.109
"Dannevirke (Manawatū-Whanganui)","Maximum","Annual",6.548876833768867e-5,0.02919004524886877,0.022809447503568055,0.03557064299416948,0.66,-0.7968823529411748,0.27998718072479356,0.702941053337249,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-40.21,176.109
"Dannevirke (Manawatū-Whanganui)","Minimum","Annual",0.010762971981845124,0.014305429864253401,0.00915762620807233,0.019453233520434474,0.66,-0.3678235294117644,0.12548106817957846,0.5671259447618917,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-40.21,176.109
"Dunedin (Otago)","Average","Annual",0.11188244035266312,0.006573152337858227,0.002699059903098199,0.010447244772618255,0.66,-0.07413725490196106,0.05077253501898794,0.42680305600235513,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-45.90129,170.5147
"Dunedin (Otago)","Maximum","Annual",0.14566510712775174,0.006782805429864265,0.002405550443269828,0.011160060416458702,0.66,-0.06643464052287641,0.04270812577361113,0.4822357330500238,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-45.90129,170.5147
"Dunedin (Otago)","Minimum","Annual",0.1309905176996945,0.0063099547511312245,0.0023899990587674157,0.010229910443495034,0.66,-0.07814379084967323,0.0459325309030785,0.4318557435241823,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-45.90129,170.5147
"Gisborne (Gisborne)","Average","Annual",1.2232521471301064e-7,0.025286576168929105,0.021384116221525848,0.029189036116332362,0.66,-0.8176143790849673,0.43823606687557204,0.4299282630776131,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.6586,177.9851
"Gisborne (Gisborne)","Maximum","Annual",0.0010301354036658494,0.01671417797888387,0.01214521058886184,0.021283145368905902,0.66,-0.48757516339869394,0.19913380959371302,0.5033564060939343,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.6586,177.9851
"Gisborne (Gisborne)","Minimum","Annual",7.919534380255315e-11,0.034263951734539985,0.030301521559423634,0.03822638190965634,0.66,-1.1621372549019617,0.5814711485762667,0.43653509471318597,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.6586,177.9851
"Gore (Southland)","Average","Annual",1.344643790526414e-6,0.022851432880844638,0.0188901874347861,0.026812678326903178,0.66,-0.6663594771241824,0.3820758849137057,0.4364045748582974,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-46.115,168.887
"Gore (Southland)","Maximum","Annual",6.958655987625145e-6,0.025546757164404233,0.020701489728734597,0.03039202460007387,0.66,-0.7167647058823521,0.340595587362029,0.5337959750618578,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-46.115,168.887
"Gore (Southland)","Minimum","Annual",2.4184919446733893e-6,0.020091251885369525,0.016498803556306212,0.023683700214432838,0.66,-0.6155424836601304,0.36754669249194644,0.395774739811997,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-46.115,168.887
"Hamilton (Waikato)","Average","Annual",5.448411246176114e-4,0.01705128205128206,0.012654657105222395,0.021447906997341726,0.66,-0.4752614379084968,0.21842290347495694,0.4843696929473728,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.86088,175.33175
"Hamilton (Waikato)","Maximum","Annual",0.0010239009084206903,0.01877828054298644,0.013648055081820393,0.023908506004152483,0.66,-0.4797222222222231,0.1993192500123369,0.5651893809142914,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.86088,175.33175
"Hamilton (Waikato)","Minimum","Annual",0.004331907076446718,0.01436877828054298,0.009786332684055845,0.018951223877030115,0.66,-0.43450326797385513,0.1544642982944484,0.504841280243328,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.86088,175.33175
"Hokitika (West Coast)","Average","Annual",5.500293956994007e-4,0.01694343891402715,0.012570977756354035,0.021315900071700266,0.66,-0.4380457516339875,0.21813843031940663,0.48170760398030554,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-42.71228,170.98428
"Hokitika (West Coast)","Maximum","Annual",0.01876048418161284,0.012925339366515822,0.007852221830740375,0.01799845690229127,0.66,-0.28661437908496756,0.10762929155507021,0.55889788490868,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-42.71228,170.98428
"Hokitika (West Coast)","Minimum","Annual",8.77243937121057e-6,0.020727752639517337,0.016742975741895445,0.02471252953713923,0.66,-0.5813235294117645,0.3345509854797143,0.43899700020914817,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-42.71228,170.98428
"Invercargill (Southland)","Average","Annual",1.2635299486245626e-5,0.019334087481146307,0.015535423721732214,0.0231327512405604,0.66,-0.5407581699346399,0.32492786055087086,0.4184931899653439,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-46.41741,168.33052
"Invercargill (Southland)","Maximum","Annual",2.8340310298746713e-4,0.017466817496229265,0.01320488447298324,0.02172875051947529,0.66,-0.46585294117647097,0.23785114236318822,0.4695308822468595,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-46.41741,168.33052
"Invercargill (Southland)","Minimum","Annual",5.202631474158006e-6,0.021119909502262443,0.017180399616520903,0.025059419388003983,0.66,-0.611437908496732,0.348114520299097,0.43401000020024755,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-46.41741,168.33052
"Kerikeri (Northland)","Average","Annual",2.2137800035200358e-5,0.019240573152337855,0.015326821491304758,0.02315432481337095,0.66,-0.5663169934640522,0.30989559061156113,0.4311722545326124,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-35.183,173.926
"Kerikeri (Northland)","Maximum","Annual",9.63716268296032e-7,0.0211628959276018,0.017556551806161697,0.0247692400490419,0.66,-0.6584052287581711,0.3901819919136613,0.39730561878606957,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-35.183,173.926
"Kerikeri (Northland)","Minimum","Annual",0.0030497828226670443,0.0172209653092006,0.011950200367657794,0.022491730250743407,0.66,-0.4728267973856205,0.16551499278169343,0.5806724084165764,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-35.183,173.926
"Lake Tekapo (Canterbury)","Average","Annual",0.4013716951515005,0.004340120663650069,-5.518314397173329e-4,0.009232072767017471,0.66,0.014509803921568781,0.01441401105227117,0.5389391561235907,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.002,170.441
"Lake Tekapo (Canterbury)","Maximum","Annual",0.0030835829028836724,0.017947209653092006,0.012447278494741119,0.023447140811442894,0.66,-0.5006307189542478,0.1651691611954397,0.6059193129015094,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.002,170.441
"Lake Tekapo (Canterbury)","Minimum","Annual",0.08699575519391277,-0.00932730015082956,-0.01442316946777548,-0.004231430833883642,0.66,0.5315294117647059,0.05860038531509968,0.5614044151210019,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.002,170.441
"Masterton (Wellington)","Average","Annual",2.2228431832801177e-4,0.01820060331825038,0.013845161257089487,0.022556045379411273,0.66,-0.4911241830065355,0.24497404902576933,0.47983263519106295,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-40.957,175.707
"Masterton (Wellington)","Maximum","Annual",6.491825262768239e-7,0.03415686274509805,0.028450633649640858,0.03986309184055524,0.66,-1.0084215686274514,0.3996684266221164,0.6286468527025583,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-40.957,175.707
"Masterton (Wellington)","Minimum","Annual",0.5208192956854979,0.0026711915535444918,-0.0012697490749847946,0.006612132182073778,0.66,0.010238562091503714,0.00846388846149121,0.43416762302532147,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-40.957,175.707
"Milford Sound (Southland)","Average","Annual",1.3175002052080929e-4,0.020054298642533944,0.015444127683983823,0.024664469601084066,0.66,-0.5640588235294118,0.26012866452788636,0.5078957425352137,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.67384,167.92406
"Milford Sound (Southland)","Maximum","Annual",0.004516367563560647,0.016733031674208153,0.011369490397706444,0.022096572950709863,0.66,-0.4367418300653602,0.15314600345132803,0.5908934405555816,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.67384,167.92406
"Milford Sound (Southland)","Minimum","Annual",7.0024668266302205e-6,0.02348567119155354,0.019029696777613927,0.027941645605493153,0.66,-0.6967385620915031,0.3404324606092984,0.49090813638666686,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.67384,167.92406
"Napier (Hawke's Bay)","Average","Annual",2.2915501114716754e-4,0.016962292609351438,0.012893394563570663,0.02103119065513221,0.66,-0.49624836601307265,0.24408435104557638,0.44826450316971245,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Maximum","Annual",4.310894902457927e-5,0.020400452488687774,0.01606674106904297,0.024734163908332576,0.66,-0.6250686274509802,0.29164840917374557,0.47743860243006264,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Minimum","Annual",0.005320550872122339,0.013656862745098036,0.009189593581408998,0.018124131908787075,0.66,-0.37156535947712355,0.14795547856021754,0.4921524623264879,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.49846,176.91189
"Nelson (Nelson)","Average","Annual",1.1589239546586899e-9,0.028307692307692308,0.02470160412660219,0.03191378048878243,0.66,-0.9116862745098029,0.5337891481953702,0.3972774222147782,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.299,173.226
"Nelson (Nelson)","Maximum","Annual",1.5070667017279154e-7,0.026316742081447988,0.02221637636407182,0.030417107798824155,0.66,-0.8594313725490217,0.43354579613453037,0.4517312501893984,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.299,173.226
"Nelson (Nelson)","Minimum","Annual",4.855973803053706e-9,0.028938914027149317,0.025042967209782413,0.03283486084451622,0.66,-0.9095359477124183,0.506210635633997,0.4292107211370249,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.299,173.226
"New Plymouth (Taranaki)","Average","Annual",9.500759730017287e-5,0.017371040723981903,0.013472416113839859,0.021269665334123947,0.66,-0.4839999999999992,0.26947343788848965,0.42950572962198424,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Maximum","Annual",3.948841729750861e-5,0.022427601809954758,0.01769107915091138,0.027164124468998137,0.66,-0.6156666666666681,0.29407404705870865,0.5218157232299842,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Minimum","Annual",0.003789966136365961,0.012304675716440427,0.008442681448695082,0.016166669984185773,0.66,-0.3536143790849674,0.15868222289865702,0.425470218766061,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.0079,174.18382
"Queenstown (Otago)","Average","Annual",1.2889661632218166e-5,0.020094268476621418,0.016141480606322846,0.02404705634691999,0.66,-0.6126143790849669,0.32439863467540575,0.4354728161970075,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-45.01758,168.74005
"Queenstown (Otago)","Maximum","Annual",2.9428443847574105e-8,0.03265309200603318,0.02791984821056447,0.03738633580150189,0.66,-1.050336601307189,0.4692888306554629,0.5214544956605733,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-45.01758,168.74005
"Queenstown (Otago)","Minimum","Annual",0.062452206102328704,0.007528657616892912,0.003760808340973265,0.01129650689281256,0.66,-0.1770032679738559,0.06905915364323632,0.41509840371642515,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-45.01758,168.74005
"Reefton (West Coast)","Average","Annual",8.627540214424211e-7,0.027384615384615386,0.022744125157597845,0.03202510561163292,0.66,-0.8261666666666667,0.39285325294174844,0.5112359716741842,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-42.11578,171.86014
"Reefton (West Coast)","Maximum","Annual",2.2061711765279355e-6,0.030173453996983415,0.02480477308953812,0.035542134904428715,0.66,-0.9332843137254896,0.36984157614049457,0.5914596661246373,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-42.11578,171.86014
"Reefton (West Coast)","Minimum","Annual",1.0695324983024202e-5,0.024471342383107088,0.019711276866844582,0.029231407899369594,0.66,-0.7149313725490197,0.3293393714406121,0.5244094051251279,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-42.11578,171.86014
"Rotorua (Bay of Plenty)","Average","Annual",0.03174020085549456,0.01007767722473605,0.005728439908571673,0.014426914540900426,0.66,-0.2145032679738555,0.09070867814844409,0.479149067575983,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Maximum","Annual",0.04607882904283654,0.009018099547511328,0.004813733868020135,0.01322246522700252,0.66,-0.17077777777777833,0.07875119247171868,0.4631887727969019,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.10595,176.31485
"Rotorua (Bay of Plenty)","Minimum","Annual",0.03710922775750116,0.01109426847662142,0.006154463578240161,0.016034073375002678,0.66,-0.25531372549019565,0.0856885913204544,0.5442110280507854,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.10595,176.31485
"Tara Hills (Canterbury)","Average","Annual",1.5276101963596702e-6,0.02353544494720965,0.019428441002966784,0.027642448891452516,0.66,-0.7548954248366017,0.3789447737591693,0.45246257386348615,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.52612,169.88948
"Tara Hills (Canterbury)","Maximum","Annual",1.4637462388064604e-6,0.029460030165912497,0.024330615300744797,0.0345894450310802,0.66,-0.9374150326797384,0.3799945369627721,0.5651000787473702,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.52612,169.88948
"Tara Hills (Canterbury)","Minimum","Annual",1.9218161989762925e-4,0.017671191553544494,0.013490369267069039,0.02185201384001995,0.66,-0.5705294117647055,0.24921533496222367,0.4605950318738349,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.52612,169.88948
"Taumarunui (Manawatū-Whanganui)","Average","Annual",0.15693425872006458,0.007636500754147812,0.0025676104010633576,0.012705391107232266,0.66,-0.09472549019607841,0.04046458825296618,0.5584321824193413,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Maximum","Annual",0.45015794811143317,-0.004691553544494725,-0.010572061651774432,0.0011889545627849826,0.66,0.38157189542483716,0.011688229504966311,0.6478469146772099,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.88784,175.25981
"Taumarunui (Manawatū-Whanganui)","Minimum","Annual",9.950535698047423e-4,0.018680241327300152,0.013590710456775665,0.02376977219782464,0.66,-0.530866013071895,0.20019185220130495,0.5607061178169157,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.88784,175.25981
"Taupō (Waikato)","Average","Annual",0.025915712378490177,0.011293363499245857,0.006602663758482275,0.01598406324000944,0.66,-0.28400326797385617,0.09722985718762303,0.5167674798320504,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.74263,176.08104
"Taupō (Waikato)","Maximum","Annual",0.6925611949203107,0.002107088989441939,-0.002947953598822512,0.00716213157770639,0.66,0.020689542483658452,0.0032178624729306085,0.5569065945704429,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.74263,176.08104
"Taupō (Waikato)","Minimum","Annual",3.260104280296683e-4,0.020039969834087488,0.015093807012850999,0.024986132655323977,0.66,-0.5736209150326795,0.23372001525333827,0.5449114710448895,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-38.74263,176.08104
"Tauranga (Bay of Plenty)","Average","Annual",3.428758895997805e-7,0.025089743589743585,0.021026808416423366,0.029152678763063804,0.66,-0.7225784313725485,0.41470461829612104,0.44760758229557857,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.673,176.196
"Tauranga (Bay of Plenty)","Maximum","Annual",4.9628603509909086e-8,0.0236447963800905,0.020139325299812622,0.027150267460368378,0.66,-0.7162352941176461,0.4580933427266569,0.3861925844531767,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.673,176.196
"Tauranga (Bay of Plenty)","Minimum","Annual",8.110693121946853e-6,0.026452488687782803,0.021390518963968465,0.03151445841159714,0.66,-0.7260326797385614,0.33660332059072334,0.5576697468885203,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-37.673,176.196
"Timaru (Canterbury)","Average","Annual",0.19094962309925295,0.005705882352941177,0.0016003951588646759,0.009811369547017678,0.66,-0.05617973856209231,0.03464606438492796,0.45229547573222084,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.30517,171.22141
"Timaru (Canterbury)","Maximum","Annual",0.016812956024116667,0.011923831070889873,0.0073277438925760125,0.016519918249203736,0.66,-0.3088431372549011,0.11115574137821828,0.5063441532156178,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.30517,171.22141
"Timaru (Canterbury)","Minimum","Annual",0.965715207089745,2.1870286576169075e-4,-0.004611475040737214,0.005048880772260596,0.66,0.16803921568627445,3.809055188544666e-5,0.532133583863878,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-44.30517,171.22141
"Waiouru (Manawatū-Whanganui)","Average","Annual",3.307918267862285e-4,0.020377828054298643,0.01534222491861664,0.025413431189980646,0.66,-0.5434836601307196,0.23328955323105374,0.554764978718751,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Maximum","Annual",1.9197446263335292e-5,0.027960030165912527,0.02232340606701364,0.03359665426481141,0.66,-0.7909477124183005,0.3137434868430354,0.6209785727778027,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.46249,175.66283
"Waiouru (Manawatū-Whanganui)","Minimum","Annual",0.025921112191084082,0.011815987933634996,0.0069080286320913,0.016723947235178692,0.66,-0.26585947712418323,0.09722315252772605,0.5407026455639505,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.46249,175.66283
"Wellington (Wellington)","Average","Annual",2.5610509456973834e-4,0.016881598793363504,0.012795994530870294,0.020967203055856715,0.66,-0.48499999999999927,0.24082752463922286,0.45010500245236496,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.285,174.768
"Wellington (Wellington)","Maximum","Annual",0.002019659580896869,0.015393665158371041,0.010890457493986604,0.019896872822755478,0.66,-0.42840522875816983,0.17838542615790015,0.4961117540014397,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.285,174.768
"Wellington (Wellington)","Minimum","Annual",1.4331785323308105e-5,0.019470588235294118,0.015615688824378575,0.02332548764620966,0.66,-0.5788660130718944,0.32157636839712117,0.4246885888416716,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-41.285,174.768
"Whanganui (Manawatū-Whanganui)","Average","Annual",1.5547484301869723e-4,0.018595022624434392,0.014266688700542839,0.022923356548325946,0.66,-0.5244509803921559,0.2553584726499466,0.47684617164536247,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.93704,175.04509
"Whanganui (Manawatū-Whanganui)","Maximum","Annual",1.4454531901689996e-5,0.024648567119155355,0.019765957069691906,0.029531177168618805,0.66,-0.7193104575163415,0.321348964481287,0.5379099558082417,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.93704,175.04509
"Whanganui (Manawatū-Whanganui)","Minimum","Annual",0.006247008928522894,0.01276772247360483,0.00850471099482955,0.017030733952380108,0.66,-0.33991830065359424,0.14285607958721608,0.46964969410367496,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-39.93704,175.04509
"Whangaparāoa (Auckland)","Average","Annual",3.8442679982170176e-5,0.01922624434389141,0.015173053663109334,0.023279435024673483,0.66,-0.5615980392156857,0.29481473569798256,0.4465340459087967,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-36.606,174.835
"Whangaparāoa (Auckland)","Maximum","Annual",1.545423420862399e-5,0.022725490196078436,0.018205326647085684,0.027245653745071187,0.66,-0.6473006535947717,0.3195633846246755,0.4979797588283561,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-36.606,174.835
"Whangaparāoa (Auckland)","Minimum","Annual",4.098324863416272e-4,0.01594419306184012,0.011932869795528947,0.01995551632815129,0.66,-0.48610130718954214,0.22693314492081604,0.44192157453801345,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-36.606,174.835
"Whangārei (Northland)","Average","Annual",3.195110634005272e-7,0.02465233785822022,0.02067369500995506,0.02863098070648538,0.66,-0.7744575163398685,0.4163451580866583,0.43832122102855026,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-35.769,174.364
"Whangārei (Northland)","Maximum","Annual",0.012366219446552874,0.01189441930618401,0.007525088234730372,0.016263750377637647,0.66,-0.252571895424836,0.12102723597892859,0.4813627669929282,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-35.769,174.364
"Whangārei (Northland)","Minimum","Annual",3.851161833600867e-10,0.03722398190045249,0.03267112709518967,0.0417768367057153,0.66,-1.2888692810457507,0.5539739793090743,0.5015813063689953,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-01-01","2022-12-31",-35.769,174.364
"Auckland (Auckland)","Average","Summer",1.7956699784666468e-4,0.027190076030412173,0.020801755966343375,0.03357839609448097,0.66,-0.8542358276643983,0.25573100918029906,0.6831885462645068,"Linear model",50,NA,NA,NA,NA,NA,NA,NA,"1972-12-01","2022-02-28",-37.00813,174.78873
"Auckland (Auckland)","Maximum","Summer",1.1972795623576551e-4,0.03185274109643858,0.02459513236094181,0.039110349831935357,0.66,-0.9924671201814044,0.2675885846262479,0.7761532158115784,"Linear model",50,NA,NA,NA,NA,NA,NA,NA,"1972-12-01","2022-02-28",-37.00813,174.78873
"Auckland (Auckland)","Minimum","Summer",0.0012075335715739273,0.02229851940776309,0.016116384942487093,0.028480653873039087,0.66,-0.704167800453514,0.19792333473688908,0.6611383612256856,"Linear model",50,NA,NA,NA,NA,NA,NA,NA,"1972-12-01","2022-02-28",-37.00813,174.78873
